biomarker	featureid	dataset_all	num_d_melanoma	num_d_other	num_datasets	classification	species
denominator	metabat_ERR12405974.29	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella michiganensis	Klebsiella michiganensis
numerator	semibin_ERR6279624.16	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	Oliverpabstia intestinalis
numerator	metabat_SRR5930534.16	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris	Blautia stercoris
denominator	metabat_ERR12405965.31_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus porcorum	Cloacibacillus porcorum
denominator	semibin_SRR6000896.39	['Lee_2022', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	semibin_ERR6281677.29	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	CAG-103 sp900757655
numerator	metabat_ERR6279619.19_sub	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Blautia_A wexlerae
denominator	maxbin_ERR6279682.017	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Faecalibacterium prausnitzii_E
denominator	semibin_ERR12405945.16	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
denominator	metabat_ERR12405943.44_sub	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp003487665	CAG-83 sp003487665
denominator	metabat_SRR6000877.26	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp900541415	Odoribacter sp900541415
numerator	semibin_ERR6275663.33	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135
denominator	metabat_SRR6000895.57	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	ER4 sp000765235
denominator	maxbin_SRR11413618.087_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis
denominator	maxbin_SRR11413612.039_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis
denominator	semibin_ERR12405976.91	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Angelakisella sp900547385
denominator	semibin_ERR6279654.35	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	metabat_SRR11413657.66_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	Parabacteroides goldsteinii
denominator	maxbin_ERR6229432.012	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900555925	Scatosoma sp900555925
denominator	metabat_SRR11413692.37	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	maxbin_ERR12405998.015	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A sp900545315	Alistipes_A sp900545315
denominator	semibin_ERR6233694.0	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinigallinarum	Agathobaculum intestinigallinarum
denominator	maxbin_ERR12405972.021	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
denominator	semibin_ERR6279628.51	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp003539495	CAG-83 sp003539495
denominator	semibin_ERR6279646.13	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinigallinarum	Agathobaculum intestinigallinarum
denominator	maxbin_ERR6281518.058_sub	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci	Holdemanella porci
denominator	semibin_ERR12405946.2	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	semibin_SRR23364237.9	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135
denominator	metabat_ERR6230326.9	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	Ruthenibacterium merdipullorum
denominator	metabat_ERR6232686.11	['Tsakmaklis_2023', 'McCulloch_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405	Scatomorpha sp900545405
denominator	metabat_ERR6279646.21	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Raoultibacter;s__Raoultibacter massiliensis	Raoultibacter massiliensis
denominator	metabat_SRR16554766.12	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri	Lactobacillus paragasseri
denominator	metabat_ERR6280907.75	['Tsakmaklis_2023', 'McCulloch_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Ruminococcus_C callidus
denominator	semibin_SRR5930498.22	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pasteurianus	Streptococcus pasteurianus
denominator	metabat_SRR16168930.22_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	ER4 sp000765235
denominator	metabat_SRR13068848.27	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp900543575	Limivivens sp900543575
denominator	semibin_SRR5930522.7_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp003539495	CAG-83 sp003539495
denominator	semibin_SRR25825500.21	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	Prevotella sp000434975
denominator	semibin_SRR25825500.13	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	semibin_SRR5930536.78	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066535	Copromonas sp900066535
denominator	metabat_SRR11413648.69	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
denominator	metabat_SRR11413689.56	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri	Lactobacillus paragasseri
denominator	semibin_SRR25825497.63	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	metabat_SRR16554634.5	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Faecenecus;s__Faecenecus gallistercoris	Faecenecus gallistercoris
denominator	metabat_ERR12406003.18	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UMGS621;s__UMGS621 sp900543915	UMGS621 sp900543915
denominator	maxbin_SRR6000895.005	['Tsakmaklis_2023', 'Matson_2019']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Prevotella sp003447235
denominator	semibin_SRR16554638.14	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Parabacteroides distasonis
denominator	semibin_ERR6275661.92	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	Limosilactobacillus reuteri
denominator	semibin_SRR16554666.90	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp002102975	CAG-196 sp002102975
denominator	semibin_SRR16554667.24	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Ruminococcus_D bicirculans
denominator	semibin_SRR16554678.23	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Prevotella sp003447235
denominator	semibin_SRR16554725.23	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Prevotella sp003447235
denominator	semibin_SRR5930527.64	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003524945	Butyribacter sp003524945
denominator	semibin_SRR23364199.80	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	metabat_SRR6000940.58	['Peng_2020', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	Desulfovibrio fairfieldensis
denominator	semibin_SRR20881978.16	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	Eisenbergiella tayi
denominator	metabat_SRR5930532.8_sub	['Peng_2020', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	Lactobacillus gasseri
denominator	metabat_SRR5930528.105	['Peng_2020', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia faecigallinarum	Evtepia faecigallinarum
denominator	metabat_SRR5930522.13_sub	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135
denominator	semibin_SRR23364171.89	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900552475	CAG-83 sp900552475
denominator	metabat_SRR25825502.66	['Peng_2020', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio legallii	Desulfovibrio legallii
denominator	semibin_SRR23364193.49_sub	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	Prevotella sp003447235
denominator	semibin_SRR25825496.70	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	CAG-873 sp001701165
denominator	semibin_SRR8387707.12	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	metabat_SRR5930520.43	['Tsakmaklis_2023', 'McCulloch_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter intestini	Butyribacter intestini
denominator	maxbin_SRR5930529.037	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003451515	Lachnospira sp003451515
denominator	metabat_SRR25825516.25_sub	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp002320035	Limivicinus sp002320035
denominator	maxbin_SRR23364171.020	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci	Holdemanella porci
denominator	maxbin_SRR16554632.002	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter roggenkampii	Enterobacter roggenkampii
denominator	maxbin_SRR13068819.002	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp002395695	Butyricicoccus_A sp002395695
denominator	semibin_SRR20881987.22	['Liu_2022', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp000437715	Catenibacterium sp000437715
denominator	semibin_SRR11413655.121	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp900545305	CAG-274 sp900545305
denominator	metabat_SRR6000940.3	['Tsakmaklis_2023', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	UBA1417 sp003531055
denominator	maxbin_SRR11413655.007	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	maxbin_SRR11413653.011	['Peng_2020', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Barnesiella intestinihominis
denominator	maxbin_ERR12405999.007	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
denominator	maxbin_SRR11413615.013	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp900543825	CAG-302 sp900543825
denominator	maxbin_SRR11413611.022	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__UBA7597 sp003448195	UBA7597 sp003448195
denominator	maxbin_ERR6282137.011_sub	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135
denominator	semibin_SRR13068831.57	['Tsakmaklis_2023', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	Acetatifactor sp003447295
denominator	metabat_SRR16554650.26	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp002102975	CAG-196 sp002102975
denominator	metabat_SRR11413653.56	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	ER4 sp000765235
denominator	metabat_SRR11413645.9	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__UBA7597 sp003448195	UBA7597 sp003448195
denominator	semibin_SRR20881987.31	['Tsakmaklis_2023', 'McCulloch_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Ruminococcus_C callidus
denominator	metabat_SRR11413618.80	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
denominator	semibin_SRR5930528.176	['Heshiki_2020', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp900752625	Ruminococcus_D sp900752625
denominator	metabat_SRR25825502.47	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp900760665	Merdousia sp900760665
denominator	metabat_ERR6282383.84	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	ER4 sp000765235
denominator	maxbin_SRR20881987.014_sub	['Liu_2022', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	Faecalibacterium prausnitzii_C
denominator	metabat_ERR6281343.50_sub	['Peng_2020', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	Limosilactobacillus portuensis
denominator	metabat_ERR6279648.28_sub	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135
denominator	metabat_ERR6275675.32_sub	['Peng_2020', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900549635	CAG-170 sp900549635
denominator	metabat_ERR6275673.75	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355	Limivicinus sp003150355
denominator	metabat_ERR6275659.2	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	Eubacterium_F sp003491505
denominator	metabat_ERR2162221.27	['Peng_2020', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900539115	Eubacterium_F sp900539115
denominator	maxbin_ERR12405926.036	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	semibin_ERR6275676.34	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	Blautia_A sp000436615
denominator	semibin_ERR6279625.36	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter ornithocaccae	Acutalibacter ornithocaccae
denominator	semibin_ERR12405995.25	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Faecousia sp003525905
denominator	semibin_SRR11413657.56	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp900545285	Ruminococcus_C sp900545285
denominator	semibin_SRR13068817.24	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	KLE1615 sp900066985
denominator	semibin_SRR16168896.24_sub	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__Limiplasma sp900548145	Limiplasma sp900548145
denominator	semibin_SRR16168900.4	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia gallinarum	Pelethousia gallinarum
denominator	maxbin_ERR6279654.010	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis
denominator	semibin_SRR16168900.48	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Faecousia sp003525905
denominator	semibin_SRR16168940.27	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900547615	Blautia_A sp900547615
denominator	semibin_SRR16168940.32	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma avicola	Fimisoma avicola
